APPL_ID,POD_ID,LATITUDE,LONGITUDE,WATERSHED,SUBWATERSHED,LEGAL_DELTA,WEIGHT_DIR,WEIGHT_STOR
A001666,37429,38.41355408,-121.5229452,Sacramento,Sacramento Valley Floor,TRUE,0.1,0.1
A001666,37430,38.42842583,-121.5336673,Sacramento,Sacramento Valley Floor,TRUE,0.1,0.1
A001666,40853,38.4456773,-121.5936102,Sacramento,Sacramento Valley Floor,TRUE,0.1,0.1
A001666,40854,38.29042869,-121.6446612,Sacramento,Sacramento Valley Floor,TRUE,0.1,0.1
A001666,43353,38.29042869,-121.6446612,Sacramento,Sacramento Valley Floor,TRUE,0.1,0.1
A001666,43354,38.28645747,-121.6056622,Sacramento,Sacramento Valley Floor,TRUE,0.1,0.1
A001692,31711,38.7160739,-120.6923253,Sacramento,Upper American,FALSE,1,1
A001696,40855,41.0749,-121.0053,Sacramento,Sacramento Bend,FALSE,1,1
A001696,64848,41.1075,-121.0393,Sacramento,Sacramento Bend,FALSE,0,0
A001699,29142,38.95610343,-121.5840027,Sacramento,Sacramento Valley Floor,FALSE,1,1
A001712,37512,39.63715883,-121.4489445,Sacramento,Upper Feather,FALSE,1,1
A001716,12137,39.16823373,-121.5887528,Sacramento,Sacramento Valley Floor,FALSE,1,1
A001725,545,38.82103313,-121.7989056,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A001725,546,38.83895747,-121.8490601,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A001730,14544,37.36754913,-120.9418315,San Joaquin,Merced,FALSE,1,1
A001739,17748,39.76337847,-121.5279893,Sacramento,Upper Feather,FALSE,1,1
A001743,12138,38.59196897,-121.5063557,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A001743,12139,38.57204471,-121.5135139,Sacramento,Sacramento Valley Floor,TRUE,0.5,0.5
A001743,12140,38.59389255,-121.5066923,Sacramento,Sacramento Valley Floor,FALSE,0,0
A001758,12141,38.7982936,-121.69651,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001758,12142,38.87036973,-121.7534555,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001758,12143,39.02123684,-121.8201597,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001758,12144,39.02783,-121.8222552,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001763,547,38.7982936,-121.69651,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001763,548,38.87036973,-121.7534555,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001763,549,39.02123684,-121.8201597,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001763,550,39.02783,-121.8222552,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001765A,6343,38.96043505,-121.831568,Sacramento,Sacramento Valley Floor,FALSE,1,1
A001765B,6344,38.90586899,-121.7905954,Sacramento,Sacramento Valley Floor,FALSE,1,1
A001769,6345,38.7982936,-121.69651,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001769,6346,38.87036973,-121.7534555,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001769,6347,39.02123684,-121.8201597,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001769,6348,39.02783,-121.8222552,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001772,17749,38.7982936,-121.69651,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001772,17750,38.87036973,-121.7534555,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001772,17751,39.02123684,-121.8201597,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001772,17752,39.02783,-121.8222552,Sacramento,Sacramento Valley Floor,FALSE,0.25,0.25
A001778,6349,38.8425157,-121.2265296,Sacramento,Sacramento Valley Floor,FALSE,1,1
A001838,3100,38.49601572,-121.0650105,San Joaquin,Cosumnes,FALSE,1,1
A001853,12146,38.79924598,-120.1110206,Sacramento,Upper American,FALSE,1,1
A001861,29144,40.05516653,-122.0320554,Sacramento,Upper Sacramento Valley,FALSE,1,1
A001861,29145,40.05542142,-122.0418222,Sacramento,Upper Sacramento Valley,FALSE,0,0
A001885,17754,37.35511872,-120.9603369,San Joaquin,Merced,FALSE,0.333333333,0.333333333
A001885,17755,37.36865029,-120.9411498,San Joaquin,Merced,FALSE,0.333333333,0.333333333
A001885,17756,37.35890293,-120.902212,San Joaquin,Merced,FALSE,0.333333333,0.333333333
A001891,3102,41.02152453,-121.675464,Sacramento,Sacramento Bend,FALSE,1,1
A001892,551,40.98634788,-121.7736224,Sacramento,Sacramento Bend,FALSE,1,1
A001923,34998,38.93926078,-121.2398906,Sacramento,Sacramento Valley Floor,FALSE,1,1
A001925,6350,37.34405826,-120.3114779,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A001933,23315,37.72491172,-121.2983707,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A001935,8859,37.19076074,-119.2448586,San Joaquin,Upper San Joaquin,FALSE,0.5,0.5
A001935,8860,37.19816315,-119.2512337,San Joaquin,Upper San Joaquin,FALSE,0.5,0.5
A001963,23316,38.818604,-120.08558,Sacramento,Upper American,FALSE,1,1
A001976,37514,39.18941457,-121.9774445,Sacramento,Sacramento Valley Floor,FALSE,1,1
A001987,552,37.60315422,-121.1810754,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A001987,25831,37.60405326,-121.1799617,San Joaquin,San Joaquin Valley Floor,FALSE,0.5,0.5
A002011,3103,38.77854976,-120.2813888,Sacramento,Upper American,FALSE,1,1
A002093,31713,41.23052474,-121.1352414,Sacramento,Sacramento Bend,FALSE,1,1
A002100,40859,38.49699861,-120.2148814,San Joaquin,Mokelumne,FALSE,1,1
A002141,6352,38.80972339,-120.0967011,Sacramento,Upper American,FALSE,1,1
A002142,25833,39.57529301,-121.1370488,Sacramento,Upper Feather,FALSE,1,1
A002186,35095,39.89589393,-121.2036713,Sacramento,Upper Feather,FALSE,0.5,0.5
A002186,35096,39.89589393,-121.2036713,Sacramento,Upper Feather,FALSE,0.5,0.5
A002190,14546,38.94536943,-121.1694987,Sacramento,Sacramento Valley Floor,FALSE,1,1
A002195,6448,39.90182642,-121.2280169,Sacramento,Upper Feather,FALSE,0.5,0.5
A002195,6449,39.89589393,-121.2036713,Sacramento,Upper Feather,FALSE,0.5,0.5
A002197,635,39.39250017,-121.1419612,Sacramento,Yuba,FALSE,1,1
A002212,3104,39.58618268,-122.5324358,Sacramento,Stony,FALSE,1,1
A002227,17829,40.9089767,-120.9870909,Sacramento,Sacramento Bend,FALSE,1,1
A002237,636,41.24240271,-121.1269037,Sacramento,Sacramento Bend,FALSE,1,1
A002262,12240,38.80972339,-120.0967011,Sacramento,Upper American,FALSE,1,1
A002270,6450,38.72450094,-120.5249485,San Joaquin,Cosumnes,FALSE,1,0
A002270,40933,38.71507495,-120.5615988,San Joaquin,Cosumnes,FALSE,0,1
A002275,29222,39.5225504,-120.5826757,Sacramento,Yuba,FALSE,1,0
A002275,29223,39.50890799,-120.55601,Sacramento,Yuba,FALSE,0,1
A002276,20201,39.5225504,-120.5826757,Sacramento,Yuba,FALSE,1,0
A002276,20202,39.50890799,-120.55601,Sacramento,Yuba,FALSE,0,1
A002283,40934,39.4205,-121.8327,Sacramento,Upper Sacramento Valley,FALSE,0.5,0.5
A002283,40936,39.42048381,-121.8361326,Sacramento,Upper Sacramento Valley,FALSE,0.5,0.5
A002286,20203,37.77063138,-121.3583721,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002286,20204,37.76711138,-121.351412,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002286,20205,37.7697367,-121.3680494,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002286,20206,37.77015233,-121.3860456,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002286,20207,37.77781831,-121.3892512,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002286,20208,37.78506421,-121.4114857,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002286,20209,37.78939373,-121.4198447,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002286,35098,37.80045597,-121.3736006,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002296,20210,38.49601572,-121.0650105,San Joaquin,Cosumnes,FALSE,1,1
A002317A,31714,38.84532715,-121.7286126,Sacramento,Sacramento Valley Floor,FALSE,1,1
A002317B,40938,38.84147558,-121.7254674,Sacramento,Sacramento Valley Floor,FALSE,1,1
A002317C,6451,38.84147558,-121.7254674,Sacramento,Sacramento Valley Floor,FALSE,1,1
A002318,37516,38.31539734,-121.7403807,Sacramento,Sacramento Valley Floor,TRUE,1,1
A002328,637,38.37362742,-122.0240996,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A002328,638,38.36896096,-122.0136345,Sacramento,Sacramento Valley Floor,FALSE,0.5,0.5
A002339,29224,37.86318167,-121.320298,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A002358,43356,37.86547323,-121.2215914,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A002372,6452,39.40487808,-120.6756524,Sacramento,Yuba,FALSE,0.125,0.125
A002372,29226,39.46451841,-120.5636506,Sacramento,Yuba,FALSE,0.125,0.125
A002372,31715,39.44748303,-120.6553729,Sacramento,Yuba,FALSE,0.125,0.125
A002372,31716,39.44856895,-120.6542896,Sacramento,Yuba,FALSE,0.125,0.125
A002372,31717,39.42888235,-120.5686256,Sacramento,Yuba,FALSE,0.125,0.125
A002372,31718,39.44521272,-120.6021159,Sacramento,Yuba,FALSE,0.125,0.125
A002372,40939,39.36728507,-120.6779499,Sacramento,Yuba,FALSE,0.125,0.125
A002372,43357,39.37331882,-120.6773062,Sacramento,Yuba,FALSE,0.125,0.125
A002380,10284,38.09488404,-120.9875302,San Joaquin,Calaveras,FALSE,1,1
A002381,6453,38.12033049,-121.0095977,San Joaquin,Calaveras,FALSE,1,1
A002383,31720,41.31516682,-120.4665956,Sacramento,Sacramento Bend,FALSE,1,1
A002458,35100,38.82269989,-120.067564,Sacramento,Upper American,FALSE,1,1
A002522,25834,37.20731015,-119.3305833,San Joaquin,Upper San Joaquin,FALSE,1,1
A002524,6456,37.8629339,-120.630243,San Joaquin,Stanislaus,FALSE,1,1
A002534,35102,38.49699861,-120.2148814,San Joaquin,Mokelumne,FALSE,1,1
A002548,14547,38.4894947,-120.3064429,San Joaquin,Mokelumne,FALSE,0.333333333,0.333333333
A002548,23392,38.49129277,-120.2411063,San Joaquin,Mokelumne,FALSE,0.333333333,0.333333333
A002548,35103,38.49303584,-120.2896635,San Joaquin,Mokelumne,FALSE,0.333333333,0.333333333
A002575,6458,38.39145489,-120.9299529,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A002576,6459,39.6226,-121.7738,Sacramento,Upper Sacramento Valley,FALSE,1,1
A002593,640,37.93249857,-121.6099057,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A002652A,641,39.13570099,-120.9527169,Sacramento,Bear,FALSE,0.5,0.5
A002652A,642,39.00987805,-121.0585805,Sacramento,Bear,FALSE,0.5,0.5
A002652B,29229,39.13570099,-120.9527169,Sacramento,Bear,FALSE,1,1
A002681A,40941,38.25398402,-121.4479228,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A002681B,23394,38.26988804,-121.4784489,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A002681B,23395,38.26868922,-121.4866427,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A002681C,8862,38.27055627,-121.4744385,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A002696,12244,39.66147152,-120.6756104,Sacramento,Yuba,FALSE,1,1
A002707,8863,38.4678374,-121.5026742,Sacramento,Sacramento Valley Floor,TRUE,1,1
A002713,23397,37.97769512,-121.8095692,San Joaquin,San Joaquin Valley Floor,FALSE,1,1
A002718,6463,37.93249857,-121.6099057,San Joaquin,San Joaquin Valley Floor,TRUE,1,1
A002750,25837,39.38047679,-120.4967178,Sacramento,Yuba,FALSE,1,1
A002751,644,38.49699861,-120.2148814,San Joaquin,Mokelumne,FALSE,1,1
A002753,25838,39.13392426,-120.9536247,Sacramento,Bear,FALSE,1,1
A002754,645,40.42052742,-121.9615954,Sacramento,Sacramento Bend,FALSE,1,1
A002755,6464,40.02951941,-121.4768822,Sacramento,Upper Feather,FALSE,1,1
A002777,29230,39.60270245,-121.7847793,Sacramento,Upper Sacramento Valley,FALSE,0.5,0.5
A002777,31726,39.59445928,-121.7810787,Sacramento,Upper Sacramento Valley,FALSE,0.5,0.5
A002778,37521,39.58035768,-121.1165851,Sacramento,Upper Feather,FALSE,1,1
A002805,12245,39.6226,-121.7738,Sacramento,Upper Sacramento Valley,FALSE,1,1
A002816,8865,37.12811263,-119.5251168,San Joaquin,Upper San Joaquin,FALSE,1,1
A002824,17837,39.14012248,-121.8163324,Sacramento,Sacramento Valley Floor,FALSE,1,1
A002839,14548,38.06440236,-120.9873296,San Joaquin,Calaveras,FALSE,1,1
A002878,8867,40.85361868,-121.540172,Sacramento,Sacramento Bend,FALSE,1,1
A002881,37522,39.05011883,-121.3161743,Sacramento,Bear,FALSE,1,1
A002884,6396,38.819,-121.7245,Sacramento,Sacramento Valley Floor,FALSE,1,1
A002909,43361,39.70179565,-121.776478,Sacramento,Upper Sacramento Valley,FALSE,1,1
A002930,591,39.54883742,-121.6489433,Sacramento,Upper Sacramento Valley,FALSE,0.5,0.5
A002930,592,39.54976321,-121.6374129,Sacramento,Upper Sacramento Valley,FALSE,0.5,0.5
A002944,43362,38.80972339,-120.0967011,Sacramento,Upper American,FALSE,1,1
A002948,3108,38.09462416,-121.5702894,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002948,3109,38.1318,-121.5655,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002948,6398,38.07310448,-121.5031025,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002948,6399,38.086,-121.5691,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002948,12183,38.1319,-121.5656,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002948,12184,38.08625533,-121.5694734,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002948,23349,38.0861,-121.5693,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002948,23350,38.09462416,-121.5702894,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002948,37523,38.11474827,-121.4986269,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002948,37524,38.07310448,-121.5031025,San Joaquin,San Joaquin Valley Floor,TRUE,0.1,0.1
A002949,6400,37.95062569,-121.6098303,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A002949,6401,37.91865708,-121.6214859,San Joaquin,San Joaquin Valley Floor,TRUE,0.5,0.5
A002950,594,37.93842085,-121.5631794,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002950,595,37.93797763,-121.6113748,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002950,31727,37.92254034,-121.5577511,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002950,31728,37.93842085,-121.5631794,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002950,37525,37.93797763,-121.6113748,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002950,37526,37.92254034,-121.5577511,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002951,6402,37.97312888,-121.5820653,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002951,6403,37.9783495,-121.5817946,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002951,17790,38.03873596,-121.5854549,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002951,17791,37.97756932,-121.6213367,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002951,37527,37.97312888,-121.5820653,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002951,37528,37.97756932,-121.6213367,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002952,6404,38.0841694,-121.6457111,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002952,6405,38.06347027,-121.5835598,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002952,17792,38.07372674,-121.5731139,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002952,17793,38.05723918,-121.6473782,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002952,20213,38.06347027,-121.5835598,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002952,20214,38.07372674,-121.5731139,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002952,25774,38.0841694,-121.6457111,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002952,25775,38.05723918,-121.6473782,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002953,23351,38.07072506,-121.570986,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002953,23352,38.01361794,-121.5538453,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002953,31653,38.01361794,-121.5538453,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002953,31654,38.0006395,-121.5147893,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002953,35053,38.0006395,-121.5147893,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002953,35054,38.05454607,-121.5374092,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002953,40888,38.05454607,-121.5374092,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002953,40889,38.07072506,-121.570986,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002954,8811,37.94077846,-121.5451802,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002954,8812,37.99962309,-121.5678758,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002954,12185,38.00583205,-121.5336033,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002954,12186,37.99962309,-121.5678758,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002954,23353,37.9408426,-121.5378986,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002954,23354,38.00583205,-121.5336033,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002954,43306,37.9408426,-121.5378986,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002954,43307,37.94077846,-121.5451802,San Joaquin,San Joaquin Valley Floor,TRUE,0.125,0.125
A002955,596,38.0917188,-121.4939724,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,597,38.06975988,-121.4592858,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,6406,38.06975988,-121.4592858,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,6407,38.05464707,-121.4603057,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,12187,38.03849469,-121.4875285,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,12188,38.04335163,-121.4978377,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,14493,38.05464707,-121.4603057,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,14494,38.03849469,-121.4875285,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,14495,38.07215808,-121.5013526,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,14496,38.07215808,-121.5013526,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,29178,38.04335163,-121.4978377,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002955,29179,38.06797077,-121.4597837,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,6408,38.0004581,-121.4540504,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,6409,38.02629125,-121.5017741,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,8813,38.02399855,-121.4803917,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,8814,38.02629125,-121.5017741,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,14497,37.97187128,-121.5067627,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,14498,38.0006929,-121.5085429,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,14499,37.97239883,-121.4765865,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,14500,38.0004581,-121.4540504,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,17794,38.02399855,-121.4803917,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,17795,37.99960927,-121.5067928,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,23355,37.97239883,-121.4765865,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002956,23356,37.97187128,-121.5067627,San Joaquin,San Joaquin Valley Floor,TRUE,0.083333333,0.083333333
A002957,6410,38.02300553,-121.5151235,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002957,6411,38.04250479,-121.5243258,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002957,6413,38.04250479,-121.5243258,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002957,6414,38.03520513,-121.4976238,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002957,43308,38.03520513,-121.4976238,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002957,43309,38.02300553,-121.5151235,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002958,598,38.08658212,-121.4157228,San Joaquin,San Joaquin Valley Floor,TRUE,0.111111111,0.111111111
A002958,599,38.04427351,-121.4178042,San Joaquin,San Joaquin Valley Floor,TRUE,0.111111111,0.111111111
A002958,31655,38.04427351,-121.4178042,San Joaquin,San Joaquin Valley Floor,TRUE,0.111111111,0.111111111
A002958,31656,38.04479845,-121.4209361,San Joaquin,San Joaquin Valley Floor,TRUE,0.111111111,0.111111111
A002958,31657,38.16148003,-121.3893464,San Joaquin,San Joaquin Valley Floor,FALSE,0.111111111,0.111111111
A002958,31659,38.07219936,-121.3931376,San Joaquin,San Joaquin Valley Floor,TRUE,0.111111111,0.111111111
A002958,31660,38.08658212,-121.4157228,San Joaquin,San Joaquin Valley Floor,TRUE,0.111111111,0.111111111
A002958,35055,38.04621094,-121.3796276,San Joaquin,San Joaquin Valley Floor,TRUE,0.111111111,0.111111111
A002958,35056,38.04518024,-121.4070499,San Joaquin,San Joaquin Valley Floor,TRUE,0.111111111,0.111111111
A002959,12189,38.06812774,-121.4573541,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
A002959,12190,38.04479845,-121.4209361,San Joaquin,San Joaquin Valley Floor,TRUE,0.166666667,0.166666667
