APPL_ID,DIR_QAQC_2018_01_AF,DIR_QAQC_2018_02_AF,DIR_QAQC_2018_03_AF,DIR_QAQC_2018_04_AF,DIR_QAQC_2018_05_AF,DIR_QAQC_2018_06_AF,DIR_QAQC_2018_07_AF,DIR_QAQC_2018_08_AF,DIR_QAQC_2018_09_AF,DIR_QAQC_2018_10_AF,DIR_QAQC_2018_11_AF,DIR_QAQC_2018_12_AF,STOR_QAQC_2018_01_AF,STOR_QAQC_2018_02_AF,STOR_QAQC_2018_03_AF,STOR_QAQC_2018_04_AF,STOR_QAQC_2018_05_AF,STOR_QAQC_2018_06_AF,STOR_QAQC_2018_07_AF,STOR_QAQC_2018_08_AF,STOR_QAQC_2018_09_AF,STOR_QAQC_2018_10_AF,STOR_QAQC_2018_11_AF,STOR_QAQC_2018_12_AF,DIR_QAQC_2019_01_AF,DIR_QAQC_2019_02_AF,DIR_QAQC_2019_03_AF,DIR_QAQC_2019_04_AF,DIR_QAQC_2019_05_AF,DIR_QAQC_2019_06_AF,DIR_QAQC_2019_07_AF,DIR_QAQC_2019_08_AF,DIR_QAQC_2019_09_AF,DIR_QAQC_2019_10_AF,DIR_QAQC_2019_11_AF,DIR_QAQC_2019_12_AF,STOR_QAQC_2019_01_AF,STOR_QAQC_2019_02_AF,STOR_QAQC_2019_03_AF,STOR_QAQC_2019_04_AF,STOR_QAQC_2019_05_AF,STOR_QAQC_2019_06_AF,STOR_QAQC_2019_07_AF,STOR_QAQC_2019_08_AF,STOR_QAQC_2019_09_AF,STOR_QAQC_2019_10_AF,STOR_QAQC_2019_11_AF,STOR_QAQC_2019_12_AF
A001465,0,0,0,17643.2,4210.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,11770,47672,49789,127140,71028,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001472,0.003621,0.003621,0.003621,0.003621,0.003621,0.006752,0.006752,0.006752,0.006752,0.003621,0.003621,0.003621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2421,0.2421,0.2421,0.2421,0.8751,0.8751,0.8751,0.8751,0.8751,0.2421,0.2421,0.2421
A001476,0,0,447.005,802.649,1440.489,1888.889,1939.129,1459.648,799.608,579.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.203,707.101,1185.982,1768.586,1834.324,1158.491,1007.45,694.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001503,1,1,1,10,25,25,25,25,25,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,5,7,10,15,15,15,3.5,0.01,0.001,0,0,0,0,0,0,0,0,0,0,0,0
A001532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001538,0,0,0,0,8.7220524,115.85347,128.03989,91.077208,20.851214,22.673637,0.9485282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,86.7,105.53,86.08,30.69,12.13,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
A001554,0,0,0,940.1,4518.9,4378,4530.3,3166.9,673.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.5,3649.6,3943.5,4489.9,3678.4,816.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001588,0,0,0,0,906,877,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001614,0,0,0,0,0,0,0,0,0,0,0,0,2843,593,693,0,0,0,0,0,0,374,1281,1323,0,0,0,0,0,0,0,0,0,0,0,0,5744,800,0,0,600,0,0,0,0,77,529,2768
A001615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001617,0,0,0,0,162,320,330,208,77,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,288,330,150,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001624,0,0,0,362.5,1742.2,1687.9,1746.6,1221,259.7,443.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.8,1407.1,1520.4,1731.1,1418.2,314.8,303.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001628,0,0,0,40,43,41.8,43,42,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,42.4,41.1,42.4,42.4,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001633,0,0,53,95,126,188,190,190,187,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,60,112,181,192,198,181,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001651,0,0,0,223,1093,1380,0,0,0,0,0,0,0,300,10000,0,0,0,0,0,0,0,0,0,0,0,0,571,1111,1322,0,0,0,0,0,0,10400,8000,700,0,0,0,1567,1614,1342,1302,1085,916
A001653,0,0,0,0,30,29,35,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,24,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001656,0,0,0,0,700,701,704,520,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,350,367,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001659,0,0,0,461,3680,3848,4624,4972,328,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2369,2637,4623,4542,371,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001692,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,772,82,0,0,0,0,0,0,0,0,0,271
A001696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001699,0,0,0,465,2398,1746,1488,907,853,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1890,2321,2398,2189,1288,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001725,0,0,0,0,0,775.2,237.9,615.3,254.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.7,839.4,568,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001730,0,0,0,73,84,120,131,115,120,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,84,120,131,120,115,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001739,32.201,60.605,99.472,95.903,214.837,256.58,282.053,268.294,252.071,53.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.412,176.998,238.659,285.951,292.617,243.637,198.086,155.189,102.204,0,0,0,0,0,0,0,0,0,0,0,0
A001743,0,401,1323,1708,2257,2219,2590,2087,1511,1638,1752,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,1218,1791,2404,2486,2036,1681,1155,55,0,0,0,0,0,0,0,0,0,0,0,0
A001758,0,0,0,0,92,89,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001763,0,0,0,0,185,179,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001765A,0,0,0,238,246,238,246,246,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,238,246,246,207,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001765B,0,0,0,0,0,0,0,0,88.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001769,0,0,0,0,472,456,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,472,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001772,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,16.6,17.2,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8.1,17.2,16.6,17.2,17.2,0,0,0,0
A001853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001861,0,0,0,120,141,140,148,143,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,141,140,148,143,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001885,0,21,0,95,716,445,729,908,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,32,137,195,363,71,176,0,0,0,0,0,0,0,0,0,0,0,0,0
A001891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001923,0,0,0,0.003376,0.003376,0.003376,0.003376,0.003376,0.003376,0.003376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003376,0.003376,0.003376,0.003376,0.003376,0.003376,0.003376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001925,0,0,0,0,30,25,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,75,80,112,83,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001935,1.6,1.6,1.9,1.8,1.7,2.2,2.3,2.9,2.6,2.1,2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2.21,2.5,2.86,2.37,0.63,0.7,0.72,0.72,0.7,0.72,0.7,0.72,0,0,0,0,0,0,0,0,0,0,0,0
A001963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0.0368,0
A001976,0,0,0,0,32,32,32,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A001987,96,2482,1699,5086,8390,10430,11360,8829,4594,2883,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,4767,6923,11284,12825,10168,5482,3906,2292,0,0,0,0,0,0,0,0,0,0,0,0,0
A002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002093,0,0,0,0,0,0,0,0,0,0,0,0,247.6,247.6,247.6,540.5,540.5,0,0,0,0,0,282,25,0,0,0,0,0,0,0,0,0,0,0,0,222.8,222.8,222.8,445.6,445.6,0,0,0,0,0,120.8,50
A002100,0,0,0,0,0,0,0,0,0,0,0,0,0,2279,30404,19395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17276,6420,26564,0,0,0,0,0,0,0,0
A002141,0,0,0,0,0,0.236795,0.244689,0.244689,0.236795,0.236795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236795,0.244689,0.244689,0.236795,0.236795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,513,492,488,0,0,0
A002186,0,0,0,0,0,0,0,0,0,0,0,0,123,963,11707,16388,4161,0,0,0,0,0,1500,1821,0,0,0,0,0,0,0,0,0,0,0,0,7889,12232,6420,715,0,0,0,0,0,0,0,0
A002190,0.030689,0.030689,0.030689,0.061378,0.061378,0.061378,0.061378,0.061378,0.061378,0.030689,0.030689,0.030689,0,0,0,0,0,0,0,0,0,0,0,0,0.030689,0.030689,0.030689,0.023016,0.061378,0.076722,0.115083,0.036722,0.076722,0.061378,0.061378,0.030689,0,0,0,0,0,0,0,0,0,0,0,0
A002195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002197,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0
A002212,0,0,0,0,0,0,0,0,0,0,0,0,1180,490,12510,1700,450,0,0,0,0,0,2880,5680,0,0,0,0,0,0,0,0,0,0,0,0,18790,7400,10440,340,3290,2290,530,0,0,0,0,6260
A002227,0,0,0,0,0,0,0,0,0,0,0,0,300,300,290,290,290,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,300,300,290,290,290,0,0,0,0,0,0,300
A002237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002262,0,0,0,0,0,0.0184,0.0184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19027,0.2762,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002270,0,0,0,1023,939,796,0,0,0,0,0,0,1113,0,7316,0,0,0,0,0,0,0,0,259,0,0,0,769,784,884,0,0,0,0,0,0,4531,7707,0,0,0,0,0,0,0,0,0,1120
A002275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002283,0,0,0,20,30,30,30,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002286,0,0,0,0,4044.96,5000,5000,4513.6,3520.08,1981.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946.52,5073.92,4988.53,3835.1,2714.15,1580.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002296,0,0,0,0,13.4,24.6,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,57.8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002317A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002317B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002317C,0,0,0,0,3,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002318,0,0,0,2019,9464,9843,10293,9175,5850,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,5555,9154,9871,9770,6552,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002358,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,4.74,14.48,18.76,20.07,36.2,22.87,0,0
A002372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002380,0,0,0,0,34.3,72,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,34.9,47.1,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002381,0,0,0,0,31.64,69.14,26.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,13.2,21.5,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,600,0,0,0,0,0,0,0,0,0,0
A002458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002524,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002534,0,0,0,0,0,0,0,0,0,0,0,0,6529,0,0,31829,18357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317,0,0,7412,28946,35085,0,0,0,0,0,0
A002548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002575,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,0,0,0,0,0,1,3
A002576,0,0,0,180,330,348,350,140,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,350,340,350,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002593,0,0,0,32.95,89.58,97.28,47.37,0,4.3,2.64,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.59,0,153.23,54.3,51.76,110.96,26.11,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0
A002652A,0,0,0,0,0,0,0,0,0,0,0,0,1299,274,4759,0,110,0,0,0,0,0,931,1553,0,0,0,0,0,0,0,0,0,0,0,0,5783,1689,0,0,42,0,0,0,0,0,0,245
A002652B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4413,0,0,461,0,0,0,0,0,0,0
A002681A,0,0,0,0,32,44,47,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,46,41,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002681B,0,0,0,0,22.1,21.4,22.1,22.1,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,21.4,22.1,22.1,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002681C,0,0,0,0,20,19,20,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,19,19.7,19.7,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005115,0.005115,0.005115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.76,118.8,122.76,122.76,118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002755,0,0,0,0,0,0,0,0,0,0,0,0,377,3,149,1234,125,0,0,0,0,0,39,239,0,0,0,0,0,0,0,0,0,0,0,0,1799,763,178,730,401,153,0,0,0,0,8,964
A002777,0,0,0,0,33.66,59.4,789.03,240.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.62,53.46,61.38,61.38,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,373,0,0,0,0,0,0,0,0,0,0,0,0,0,3,434,466,208,0,0
A002805,0,0,0,0,870,850,835,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,600,350,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002824,0,0,0,0,52,126.66,111.63,130.98,55.14,2.436,0.07,18.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3,96.3,73.92,110.9,38.7,1.98,0.09,17.4,0,0,0,0,0,0,0,0,0,0,0,0
A002839,0,0,0,3.5036,37.8797,56.6448,65.9261,48.9217,26.2505,0.8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5036,37.8797,56.6448,65.9261,48.9217,26.2505,0.8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002878,0,0,0,0,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002884,0,0,0,0,0,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002909,0,0,0,1160,1210,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1229,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002944,0,0,0,0,0,0.03,0.03,0.06,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.06,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002948,0,0,0,776,776,1113,4400,4400,833,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,1264,1642,4184,4400,3588,964,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002949,0,0,0,300,300,300,300,300,300,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,300,300,300,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002951,0,0,0,34,34,222,258,224,210,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,1057,1411,2502,2659,2157,1139,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002952,0,0,0,0,0,125,252,96,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,1027,1357,3786,3932,3241,722,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002954,0,0,0,1011,1011,1272,3699,2603,1071,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,1686,1783,3488,3699,2913,1090,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A002955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.7,470.68,895.4,1239.07,1871.66,3374.65,3538.05,2945.48,1724.94,1120.35,642.1,469.03,0,0,0,0,0,0,0,0,0,0,0,0
